,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,rsi
68,2021-12-31,172.529999,172.679993,171.029999,171.070007,169.978882,4409500.0,4409500.0,-1.46,-0.846,171.59283,"December 31, 21",-0.00846,54.55242634105095
69,2021-12-30,172.119995,172.880005,171.75,172.309998,171.210968,4231800.0,4231800.0,0.19,0.11,172.31167,"December 30, 21",0.0011,55.68714142606346
70,2021-12-29,170.0,171.990005,169.910004,171.550003,170.455811,3662000.0,3662000.0,1.55,0.912,171.15,"December 29, 21",0.00912,55.12650549786248
71,2021-12-28,169.789993,170.639999,169.589996,170.350006,169.263474,3187000.0,3187000.0,0.56,0.33,170.19333,"December 28, 21",0.0033,54.2304744243142
72,2021-12-27,169.139999,169.850006,168.699997,169.669998,168.587799,3704800.0,3704800.0,0.53,0.313,169.40333,"December 27, 21",0.00313,53.71724407710587
73,2021-12-23,167.880005,168.949997,167.360001,168.25,167.176865,3501500.0,3501500.0,0.37,0.22,168.18667,"December 23, 21",0.0022,52.63022535937855
74,2021-12-22,167.059998,168.169998,166.119995,167.929993,166.858902,4178200.0,4178200.0,0.87,0.521,167.40667,"December 22, 21",0.00521,52.38323756263018
75,2021-12-21,168.059998,168.100006,165.979996,167.210007,166.143509,7954200.0,7954200.0,-0.85,-0.506,167.09667,"December 21, 21",-0.00506,51.8294458286597
76,2021-12-20,167.809998,168.509995,166.550003,167.75,166.680054,7954500.0,7954500.0,-0.06,-0.036,167.60333,"December 20, 21",-0.00036,52.27631638162252
77,2021-12-17,169.639999,170.779999,167.660004,168.229996,167.156982,16726200.0,16726200.0,-1.41,-0.831,168.89,"December 17, 21",-0.00831,52.67191966063472
78,2021-12-16,171.259995,173.509995,170.839996,173.009995,171.906494,8998600.0,8998600.0,1.75,1.022,172.45333,"December 16, 21",0.01022,56.87212605730225
79,2021-12-15,169.850006,171.300003,169.419998,171.139999,170.048431,8552200.0,8552200.0,1.29,0.759,170.61833,"December 15, 21",0.00759,55.51201888617612
80,2021-12-14,168.330002,170.970001,167.160004,170.289993,169.203842,10482400.0,10482400.0,1.96,1.164,169.47333,"December 14, 21",0.01164,54.87813529540436
81,2021-12-13,164.75,169.199997,163.800003,168.449997,167.37558,11142300.0,11142300.0,3.7,2.246,167.14833,"December 13, 21",0.02246,53.47174941099489
82,2021-12-10,165.570007,166.690002,164.649994,165.490005,164.434479,6571900.0,6571900.0,-0.08,-0.048,165.61,"December 10, 21",-0.00048,51.06729575113469
83,2021-12-09,164.179993,165.979996,163.490005,165.899994,164.841843,8574200.0,8574200.0,1.72,1.048,165.12333,"December 09, 21",0.01048,51.42804668188293
84,2021-12-08,163.470001,164.570007,162.639999,164.339996,163.291794,6216400.0,6216400.0,0.87,0.532,163.85,"December 08, 21",0.00532,50.11396767898244
85,2021-12-07,164.0,164.270004,162.410004,163.360001,162.318054,8311300.0,8311300.0,-0.64,-0.39,163.34667,"December 07, 21",-0.0039,49.26900964115472
86,2021-12-06,160.190002,163.520004,159.830002,162.940002,161.900726,9692000.0,9692000.0,2.75,1.717,162.09667,"December 06, 21",0.01717,48.90552961393779
87,2021-12-03,157.910004,159.669998,157.589996,159.380005,158.363449,8750200.0,8750200.0,1.47,0.931,158.88,"December 03, 21",0.00931,45.67214615919172
88,2021-12-02,157.259995,159.289993,156.75,157.089996,156.088043,11334700.0,11334700.0,-0.17,-0.108,157.71,"December 02, 21",-0.00108,43.41479114528261
89,2021-12-01,156.880005,160.080002,156.25,158.080002,157.071732,9835800.0,9835800.0,1.2,0.765,158.1371,"December 01, 21",0.00765,44.19274713566177
90,2021-11-30,158.509995,159.0,155.850006,155.929993,154.93544,14981700.0,14981700.0,-2.58,-1.628,156.92667,"November 30, 21",-0.01628,41.98004355564188
91,2021-11-29,159.5,160.419998,158.419998,159.75,158.731079,9188500.0,9188500.0,0.25,0.157,159.53,"November 29, 21",0.00157,45.093143486397416
92,2021-11-26,160.600006,161.160004,158.660004,159.199997,158.184586,8523100.0,8523100.0,-1.4,-0.872,159.67337,"November 26, 21",-0.00872,44.51255032460208
93,2021-11-24,160.139999,160.619995,159.380005,160.240005,159.217957,5230900.0,5230900.0,0.1,0.062,160.08,"November 24, 21",0.00062,45.40220189317077
94,2021-11-23,159.520004,161.0,158.779999,160.690002,159.665085,7734000.0,7734000.0,1.17,0.733,160.15667,"November 23, 21",0.00733,45.79027156597457
95,2021-11-22,161.029999,162.639999,159.649994,159.699997,158.681396,7634500.0,7634500.0,-1.33,-0.826,160.66333,"November 22, 21",-0.00826,44.77251980450819
96,2021-11-19,163.039993,163.190002,161.779999,162.889999,160.797806,7620700.0,7620700.0,-0.15,-0.092,162.62,"November 19, 21",-0.00092,47.59413449375872
97,2021-11-18,163.449997,164.470001,162.130005,162.399994,160.314102,6358700.0,6358700.0,-1.05,-0.642,163.0,"November 18, 21",-0.00642,47.09220646023582
98,2021-11-17,162.869995,163.860001,161.789993,163.279999,161.1828,5414500.0,5414500.0,0.41,0.252,162.97667,"November 17, 21",0.00252,47.89963569260397
99,2021-11-16,163.179993,164.350006,162.619995,162.669998,160.580627,7594700.0,7594700.0,-0.51,-0.313,163.21333,"November 16, 21",-0.00313,47.28565355187581
100,2021-11-15,165.0,165.460007,163.220001,163.520004,161.419724,7496200.0,7496200.0,-1.48,-0.897,164.06667,"November 15, 21",-0.00897,48.05905996772378
101,2021-11-12,167.429993,167.619995,164.610001,165.009995,162.890579,18982100.0,18982100.0,-2.42,-1.445,165.77,"November 12, 21",-0.01445,49.448432251567525
102,2021-11-11,163.490005,163.809998,162.490005,163.059998,160.965622,4118800.0,4118800.0,-0.43,-0.263,163.12067,"November 11, 21",-0.00263,47.5018920173788
103,2021-11-10,162.529999,164.839996,162.350006,164.270004,162.16008,6225100.0,6225100.0,1.74,1.071,163.82,"November 10, 21",0.01071,48.64085500874533
104,2021-11-09,162.610001,163.589996,162.020004,162.509995,160.422684,6112800.0,6112800.0,-0.1,-0.061,162.69483,"November 09, 21",-0.00061,46.82336081937665
105,2021-11-08,163.679993,164.169998,162.009995,162.869995,160.778061,5578800.0,5578800.0,-0.81,-0.495,163.0157,"November 08, 21",-0.00495,47.15788169302809
106,2021-11-05,162.479996,164.600006,162.199997,163.429993,161.330872,6214600.0,6214600.0,0.95,0.585,163.41,"November 05, 21",0.00585,47.677136897187154
107,2021-11-04,164.940002,164.990005,162.669998,164.600006,162.485855,8224400.0,8224400.0,-0.34,-0.206,164.08667,"November 04, 21",-0.00206,48.77682722087306
108,2021-11-03,165.039993,165.770004,163.429993,165.059998,162.939926,6717800.0,6717800.0,0.02,0.012,164.75333,"November 03, 21",0.00012,49.214184334871526
109,2021-11-02,163.699997,166.979996,162.979996,165.589996,163.463135,8450600.0,8450600.0,1.89,1.155,165.18333,"November 02, 21",0.01155,49.71754860183644
110,2021-11-01,163.160004,163.979996,159.399994,163.020004,160.926147,5846400.0,5846400.0,-0.14,-0.086,163.11833,"November 01, 21",-0.00086,47.1487443150047
111,2021-10-29,162.350006,163.25,160.610001,162.880005,160.787949,8526400.0,8526400.0,0.53,0.326,162.24667,"October 29, 21",0.00326,47.00420859352826
112,2021-10-28,163.770004,165.199997,162.320007,162.850006,160.758331,6278800.0,6278800.0,-0.92,-0.562,163.45667,"October 28, 21",-0.00562,46.97375639395534
113,2021-10-27,165.679993,165.759995,163.309998,163.740005,161.636902,7018800.0,7018800.0,-1.94,-1.171,164.26833,"October 27, 21",-0.01171,47.77185809278117
114,2021-10-26,164.559998,166.029999,164.050003,165.75,163.621078,6939100.0,6939100.0,1.19,0.723,165.28333,"October 26, 21",0.00723,49.638464788601496
115,2021-10-25,163.720001,164.309998,161.710007,164.080002,161.972534,6715400.0,6715400.0,0.36,0.22,163.36667,"October 25, 21",0.0022,47.98357830658623
116,2021-10-22,163.059998,164.059998,162.960007,163.720001,161.617142,4304300.0,4304300.0,0.66,0.405,163.58,"October 22, 21",0.00405,47.61995733114759
117,2021-10-21,164.300003,164.389999,162.279999,163.399994,161.301254,4524100.0,4524100.0,-0.9,-0.548,163.35667,"October 21, 21",-0.00548,47.29902836001239
118,2021-10-20,163.979996,164.75,163.259995,163.779999,161.676376,6003200.0,6003200.0,-0.2,-0.122,163.92943,"October 20, 21",-0.00122,47.63869968313817
119,2021-10-19,160.899994,165.149994,160.729996,163.869995,161.765228,10081300.0,10081300.0,2.97,1.846,163.25,"October 19, 21",0.01846,47.718233347452994
120,2021-10-18,160.25,160.889999,159.199997,160.119995,158.063385,7465500.0,7465500.0,-0.13,-0.081,160.08,"October 18, 21",-0.00081,43.89314798010567
121,2021-10-15,161.029999,161.809998,160.410004,161.300003,159.228241,6912500.0,6912500.0,0.27,0.168,161.1838,"October 15, 21",0.00168,44.90630786683078
122,2021-10-14,159.710007,161.139999,159.600006,160.110001,158.053513,4579200.0,4579200.0,0.4,0.25,160.28667,"October 14, 21",0.0025,43.62015087729683
123,2021-10-13,157.820007,160.080002,157.75,159.199997,157.155212,6901100.0,6901100.0,1.38,0.874,158.99333,"October 13, 21",0.00874,42.616222044260994
124,2021-10-12,160.0,160.179993,157.339996,157.690002,155.664597,6686400.0,6686400.0,-2.31,-1.444,158.40333,"October 12, 21",-0.01444,40.90507436665823
125,2021-10-11,160.860001,161.850006,159.940002,160.25,158.191727,4101600.0,4101600.0,-0.61,-0.379,160.68,"October 11, 21",-0.00379,43.03730209068366
126,2021-10-08,161.320007,161.610001,160.25,160.929993,158.862991,4343200.0,4343200.0,-0.39,-0.242,160.9348,"October 08, 21",-0.00242,43.62930741126192
127,2021-10-07,160.020004,162.610001,160.020004,161.339996,159.267715,5309200.0,5309200.0,1.32,0.825,161.32333,"October 07, 21",0.00825,43.9868369867613
128,2021-10-06,159.869995,159.949997,157.839996,159.910004,157.856094,7312600.0,7312600.0,0.04,0.025,159.24,"October 06, 21",0.00025,42.37272222977609
129,2021-10-05,159.860001,161.110001,159.149994,159.580002,157.530334,5129000.0,5129000.0,-0.28,-0.175,159.95667,"October 05, 21",-0.00175,41.99469676871754
130,2021-10-04,159.990005,161.0,157.669998,159.220001,157.174942,8620700.0,8620700.0,-0.77,-0.481,159.29667,"October 04, 21",-0.00481,41.58503039931546
131,2021-10-01,161.529999,161.899994,158.619995,160.470001,158.40889,8568300.0,8568300.0,-1.06,-0.656,160.33,"October 01, 21",-0.00656,42.60902239808871
132,2021-09-30,164.639999,165.399994,161.410004,161.5,159.425659,6972300.0,6972300.0,-3.14,-1.907,162.76667,"September 30, 21",-0.01907,43.47346601592701
133,2021-09-29,163.0,164.660004,162.779999,164.020004,161.9133,5124100.0,5124100.0,1.02,0.626,163.82,"September 29, 21",0.00626,45.696297923303085
134,2021-09-28,163.100006,163.910004,161.770004,162.809998,160.718842,7610400.0,7610400.0,-0.29,-0.178,162.83,"September 28, 21",-0.00178,44.35754318059065
135,2021-09-27,164.0,164.360001,162.850006,163.169998,161.074203,5775500.0,5775500.0,-1.8918,-1.154,163.10607,"September 27, 21",-0.01154,44.67869703323513
136,2021-09-24,164.75,165.649994,163.889999,164.360001,162.248932,4399300.0,4399300.0,-0.39,-0.237,164.63333,"September 24, 21",-0.00237,45.75175970133652
137,2021-09-23,164.399994,165.770004,164.149994,164.860001,162.742508,4697900.0,4697900.0,0.46,0.28,164.94667,"September 23, 21",0.0028,46.20873921342207
138,2021-09-22,165.350006,165.949997,163.630005,163.929993,161.824448,5657100.0,5657100.0,-1.42,-0.859,164.50333,"September 22, 21",-0.00859,45.21121521962655
139,2021-09-21,164.610001,165.979996,164.240005,164.529999,162.416748,6663600.0,6663600.0,-0.08,-0.049,164.91667,"September 21, 21",-0.00049,45.7475981008758
140,2021-09-20,163.479996,165.169998,162.169998,163.809998,161.705994,7270800.0,7270800.0,0.33,0.202,163.71667,"September 20, 21",0.00202,44.97996593369524
141,2021-09-17,164.300003,164.910004,163.559998,164.75,162.633926,13419800.0,13419800.0,0.45,0.274,164.40667,"September 17, 21",0.00274,45.8092612970972
142,2021-09-16,165.649994,166.460007,164.190002,165.220001,163.097885,5665400.0,5665400.0,-0.43,-0.26,165.28667,"September 16, 21",-0.0026,46.22688081263198
143,2021-09-15,165.0,165.960007,164.309998,165.419998,163.295319,7935300.0,7935300.0,0.42,0.255,165.23,"September 15, 21",0.00255,46.40329238346014
144,2021-09-14,166.399994,166.539993,164.509995,164.800003,162.683289,5259600.0,5259600.0,-1.6,-0.962,165.27667,"September 14, 21",-0.00962,45.77461783280387
145,2021-09-13,167.919998,168.119995,165.130005,165.800003,163.670441,6273500.0,6273500.0,-2.12,-1.263,166.35,"September 13, 21",-0.01263,46.639342962084754
146,2021-09-10,168.550003,169.089996,166.869995,166.970001,164.825409,6696100.0,6696100.0,-1.58,-0.937,167.64333,"September 10, 21",-0.00937,47.67193149110522
147,2021-09-09,171.190002,171.479996,167.699997,168.070007,165.911285,7114600.0,7114600.0,-3.12,-1.823,169.08333,"September 09, 21",-0.01823,48.66464619173968
148,2021-09-08,171.619995,172.979996,171.080002,171.899994,169.692078,4661700.0,4661700.0,0.28,0.163,171.98667,"September 08, 21",0.00163,52.38696221654953
149,2021-09-07,174.350006,175.029999,171.669998,172.320007,170.106705,6859900.0,6859900.0,-2.03,-1.164,173.00667,"September 07, 21",-0.01164,52.82117160557888
150,2021-09-03,175.100006,175.220001,173.809998,175.039993,172.791748,4096900.0,4096900.0,-0.06,-0.034,174.7,"September 03, 21",-0.00034,55.75396710219457
151,2021-09-02,174.339996,175.190002,173.910004,174.929993,172.683167,4544300.0,4544300.0,0.59,0.338,174.68,"September 02, 21",0.00338,55.65638797958372
152,2021-09-01,172.899994,173.740005,172.059998,173.740005,171.508453,5327400.0,5327400.0,0.84,0.486,173.18,"September 01, 21",0.00486,54.59477961603793
153,2021-08-31,173.490005,174.490005,172.479996,173.130005,170.906296,7106800.0,7106800.0,-0.36,-0.208,173.36333,"August 31, 21",-0.00208,54.04205707565425
154,2021-08-30,172.789993,174.279999,172.779999,173.660004,171.429474,3252700.0,3252700.0,0.87,0.504,173.56667,"August 30, 21",0.00504,54.60807415932555
155,2021-08-27,174.279999,174.279999,172.75,172.929993,170.708847,7044400.0,7044400.0,-1.35,-0.775,173.32667,"August 27, 21",-0.00775,53.95713494187511
156,2021-08-26,173.949997,174.720001,173.050003,173.300003,171.074112,5031600.0,5031600.0,-0.65,-0.374,173.69333,"August 26, 21",-0.00374,54.344236979205824
157,2021-08-25,175.690002,175.899994,173.889999,174.229996,171.992157,5700300.0,5700300.0,-1.46,-0.831,174.67333,"August 25, 21",-0.00831,55.3218467624633
158,2021-08-24,176.990005,177.210007,175.279999,175.389999,173.137253,5734800.0,5734800.0,-1.60001,-0.904,175.96,"August 24, 21",-0.00904,56.56570461836749
159,2021-08-23,178.389999,178.929993,177.539993,177.610001,175.328735,6461700.0,6461700.0,-0.78,-0.437,178.02666,"August 23, 21",-0.00437,59.05604536496803
160,2021-08-20,178.889999,179.919998,178.070007,179.440002,176.088852,5425300.0,5425300.0,0.55,0.307,179.14334,"August 20, 21",0.00307,61.2338617426763
161,2021-08-19,176.619995,179.330002,176.070007,178.570007,175.235123,5615000.0,5615000.0,1.95001,1.104,177.99001,"August 19, 21",0.01104,60.55617748183224
162,2021-08-18,179.5,179.5,177.130005,177.190002,173.880875,7134100.0,7134100.0,-2.31,-1.287,177.94,"August 18, 21",-0.01287,59.454361723317454
163,2021-08-17,177.309998,179.509995,177.309998,179.470001,176.118301,6041900.0,6041900.0,2.16,1.218,178.76333,"August 17, 21",0.01218,62.27076103317808
164,2021-08-16,176.550003,177.889999,175.949997,177.839996,174.518738,4782800.0,4782800.0,1.28999,0.731,177.22666,"August 16, 21",0.00731,60.97558973174129
165,2021-08-13,175.289993,176.289993,175.119995,176.25,172.95845,5881600.0,5881600.0,0.96001,0.548,175.88666,"August 13, 21",0.00548,59.65152422588231
166,2021-08-12,173.820007,175.289993,173.589996,175.199997,171.928055,4300400.0,4300400.0,1.37999,0.794,174.69333,"August 12, 21",0.00794,58.74565948554417
167,2021-08-11,174.25,174.470001,173.559998,173.800003,170.554199,4221300.0,4221300.0,-0.45,-0.258,173.94333,"August 11, 21",-0.00258,57.498854388239145
168,2021-08-10,173.259995,174.110001,172.779999,173.770004,170.52475,3678300.0,3678300.0,0.51001,0.294,173.55333,"August 10, 21",0.00294,57.47186382488613
169,2021-08-09,173.720001,174.25,172.929993,173.710007,170.465881,3950200.0,3950200.0,-0.00999,-0.006,173.63,"August 09, 21",-6e-05,57.41886363899146
170,2021-08-06,173.940002,173.940002,172.449997,173.110001,169.877075,4580600.0,4580600.0,-0.83,-0.477,173.16667,"August 06, 21",-0.00477,56.89235257842448
171,2021-08-05,173.850006,173.850006,172.419998,173.690002,170.446243,4291000.0,4291000.0,-0.16,-0.092,173.32,"August 05, 21",-0.00092,57.56666403659702
172,2021-08-04,174.199997,174.589996,173.259995,173.360001,170.122406,4793100.0,4793100.0,-0.84,-0.482,173.73666,"August 04, 21",-0.00482,57.28436715492393
