,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,rsi
86,2021-12-06,317.57,321.86,276.45,279.83,279.83,6780211.0,6780211.0,-37.74,-11.884,292.71333,"December 06, 21",-0.11884,49.76892734207564
87,2021-12-03,338.0,346.1,328.02,344.06,344.06,3325910.0,3325910.0,6.06,1.793,339.39333,"December 03, 21",0.01793,55.16285129156359
88,2021-12-02,311.0,334.89,307.06,333.49,333.49,4120322.0,4120322.0,22.49,7.232,325.14667,"December 02, 21",0.07232,54.36521353745037
89,2021-12-01,335.65,346.8,330.66,334.48,334.48,3705215.0,3705215.0,-1.17,-0.349,337.31333,"December 01, 21",-0.00349,54.45413054248272
90,2021-11-30,335.5967,359.13,327.13,351.74,351.74,4720176.0,4720176.0,16.1433,4.81,346.0,"November 30, 21",0.0481,56.01956590259428
91,2021-11-29,369.5,374.577,346.91,362.52,362.52,6047581.0,6047581.0,-6.98,-1.889,361.33567,"November 29, 21",-0.01889,57.02292842048074
92,2021-11-26,337.43,372.3199,335.41,348.0,348.0,11030051.0,11030051.0,10.57,3.133,351.90997,"November 26, 21",0.03133,55.98224176410893
93,2021-11-24,295.0,306.82,291.85,304.76,304.76,2393540.0,2393540.0,9.76,3.308,301.14333,"November 24, 21",0.03308,52.635010192707696
94,2021-11-23,308.2,311.61,291.59,308.84,308.84,4342622.0,4342622.0,0.64,0.208,304.01333,"November 23, 21",0.00208,53.00774307309808
95,2021-11-22,298.0,322.2,292.53,321.71,321.71,5625555.0,5625555.0,23.71,7.956,312.14667,"November 22, 21",0.07956,54.19411142715082
96,2021-11-19,277.68,290.01,275.181,289.75,289.75,4142918.0,4142918.0,12.07,4.347,284.98033,"November 19, 21",0.04347,51.55547700666052
97,2021-11-18,277.2757,281.05,265.56,274.06,274.06,2637416.0,2637416.0,-3.2157,-1.16,273.55667,"November 18, 21",-0.0116,50.17461322610761
98,2021-11-17,263.64,272.1485,259.6,272.0,272.0,2897272.0,2897272.0,8.36,3.171,267.91617,"November 17, 21",0.03171,49.99120326788562
99,2021-11-16,247.0404,262.38,244.06,258.05,258.05,3280237.0,3280237.0,11.0096,4.457,254.83,"November 16, 21",0.04457,48.73894816661866
100,2021-11-15,241.72,250.88,239.48,250.48,250.48,2629500.0,2629500.0,8.76,3.624,246.94667,"November 15, 21",0.03624,48.04711105555484
101,2021-11-12,233.5,238.33,231.73,238.14,238.14,1734766.0,1734766.0,4.64,1.987,236.06667,"November 12, 21",0.01987,46.90229032362561
102,2021-11-11,237.44,239.79,228.4735,235.89,235.89,2211733.0,2211733.0,-1.55,-0.653,234.71783,"November 11, 21",-0.00653,46.69239129996053
103,2021-11-10,233.16,244.74,229.65,235.4,235.4,4009625.0,4009625.0,2.24,0.961,236.59667,"November 10, 21",0.00961,46.64737912213168
104,2021-11-09,251.66,253.0,223.57,226.37,226.37,5519698.0,5519698.0,-25.29,-10.049,234.31333,"November 09, 21",-0.10049,45.82117346339454
105,2021-11-08,232.18,243.08,228.62,242.6,242.6,4834410.0,4834410.0,10.42,4.488,238.1,"November 08, 21",0.04488,47.10606381518268
106,2021-11-05,240.47,246.0,207.51,216.64,216.64,11685364.0,11685364.0,-23.83,-9.91,223.38333,"November 05, 21",-0.0991,44.67419673972952
107,2021-11-04,283.78,285.306,263.63,273.94,273.94,5056029.0,5056029.0,-9.84,-3.467,274.292,"November 04, 21",-0.03467,49.6077457648109
108,2021-11-03,293.53,296.95,282.78,295.41,295.41,2416885.0,2416885.0,1.88,0.64,291.71333,"November 03, 21",0.0064,51.704434623499736
109,2021-11-02,282.08,290.79,276.37,289.48,289.48,2469948.0,2469948.0,7.4,2.623,285.54667,"November 02, 21",0.02623,51.14553022998311
110,2021-11-01,282.0,282.9,269.235,274.32,274.32,1807125.0,1807125.0,-7.68,-2.723,275.485,"November 01, 21",-0.02723,49.68677298537498
111,2021-10-29,283.75,284.85,273.0,278.73,278.73,1467721.0,1467721.0,-5.02,-1.769,278.86,"October 29, 21",-0.01769,50.11335016912422
112,2021-10-28,282.5,288.71,277.44,283.98,283.98,1478984.0,1478984.0,1.48,0.524,283.37667,"October 28, 21",0.00524,50.62037470534384
113,2021-10-27,294.54,297.88,277.84,278.77,278.77,1923086.0,1923086.0,-15.77,-5.354,284.83,"October 27, 21",-0.05354,50.12966765550629
114,2021-10-26,295.51,304.35,290.76,292.39,292.39,2275884.0,2275884.0,-3.12,-1.056,295.83333,"October 26, 21",-0.01056,51.43925551925359
115,2021-10-25,278.677,295.51,278.677,294.92,294.92,2868525.0,2868525.0,16.243,5.829,289.70233,"October 25, 21",0.05829,51.68505120539768
116,2021-10-22,294.78,295.815,268.05,278.34,278.34,3560514.0,3560514.0,-16.44,-5.577,280.735,"October 22, 21",-0.05577,50.15541684302001
117,2021-10-21,276.6,286.799,275.03,286.36,286.36,2581679.0,2581679.0,9.76,3.529,282.72967,"October 21, 21",0.03529,50.91961705573946
118,2021-10-20,268.73,273.94,265.25,269.42,269.42,2033557.0,2033557.0,0.69,0.257,269.53667,"October 20, 21",0.00257,49.32123556589097
119,2021-10-19,273.0,282.0,262.0,262.85,262.85,3889582.0,3889582.0,-10.15,-3.718,268.95,"October 19, 21",-0.03718,48.68607167355497
120,2021-10-18,245.34,261.13,245.03,261.09,261.09,2018748.0,2018748.0,15.75,6.42,255.75,"October 18, 21",0.0642,48.51667700869195
121,2021-10-15,252.8,252.8,245.28,247.68,247.68,1630755.0,1630755.0,-5.12,-2.025,248.58667,"October 15, 21",-0.02025,47.21557162707592
122,2021-10-14,253.13,257.27,249.0,250.33,250.33,1720482.0,1720482.0,-2.8,-1.106,252.2,"October 14, 21",-0.01106,47.44779455952279
123,2021-10-13,247.07,250.98,244.885,249.4,249.4,1427068.0,1427068.0,2.33,0.943,248.42167,"October 13, 21",0.00943,47.35874962894489
124,2021-10-12,247.73,248.42,240.13,243.77,243.77,1297315.0,1297315.0,-3.96,-1.599,244.10667,"October 12, 21",-0.01599,46.824205253186776
125,2021-10-11,244.0,250.99,240.97,243.02,243.02,1247868.0,1247868.0,-0.98,-0.402,244.99333,"October 11, 21",-0.00402,46.7536179457007
126,2021-10-08,252.03,257.8999,243.2206,245.95,245.95,1929773.0,1929773.0,-6.08,-2.412,249.0235,"October 08, 21",-0.02412,46.99243924021284
127,2021-10-07,235.8,252.59,232.06,246.57,246.57,2595770.0,2595770.0,10.77,4.567,243.74,"October 07, 21",0.04567,47.04226985417876
128,2021-10-06,246.96,248.54,233.75,236.14,236.14,2428935.0,2428935.0,-10.82,-4.381,239.47667,"October 06, 21",-0.04381,46.09999908940963
129,2021-10-05,253.95,258.0,249.0,250.12,250.12,2044806.0,2044806.0,-3.83,-1.508,252.37333,"October 05, 21",-0.01508,47.20323153203696
130,2021-10-04,234.93,252.37,233.5,248.9,248.9,3734971.0,3734971.0,13.97,5.946,244.92333,"October 04, 21",0.05946,47.0949531029285
131,2021-10-01,251.0,259.24,230.06,254.79,254.79,6892868.0,6892868.0,3.79,1.51,248.03,"October 01, 21",0.0151,47.55640363302454
132,2021-09-30,278.14,282.37,268.87,272.99,272.99,2649640.0,2649640.0,-5.15,-1.852,274.74333,"September 30, 21",-0.01852,49.01059970090901
133,2021-09-29,287.0,292.81,275.58,277.44,277.44,2781844.0,2781844.0,-9.56,-3.331,281.94333,"September 29, 21",-0.03331,49.37235298757523
134,2021-09-28,293.7,296.9,275.0,276.52,276.52,5862698.0,5862698.0,-17.18,-5.85,282.80667,"September 28, 21",-0.0585,49.29652770056183
135,2021-09-27,335.361,338.5,305.51,307.09,307.09,4089507.0,4089507.0,-28.271,-8.43,317.03333,"September 27, 21",-0.0843,51.82402773144042
136,2021-09-24,350.0,350.89,332.41,333.48,333.48,2619362.0,2619362.0,-16.52,-4.72,338.92667,"September 24, 21",-0.0472,54.173847469183855
137,2021-09-23,343.0,360.0,341.44,352.99,352.99,2831801.0,2831801.0,9.99,2.913,351.47667,"September 23, 21",0.02913,56.01395664134669
138,2021-09-22,342.8,344.55,336.69,339.26,339.26,1483232.0,1483232.0,-3.54,-1.033,340.16667,"September 22, 21",-0.01033,54.95883416086531
139,2021-09-21,344.77,349.93,337.19,341.35,341.35,2467289.0,2467289.0,-3.42,-0.992,342.82333,"September 21, 21",-0.00992,55.1562055438189
140,2021-09-20,341.21,353.64,333.36,339.01,339.01,3332355.0,3332355.0,-2.2,-0.645,342.00333,"September 20, 21",-0.00645,54.9788031991879
141,2021-09-17,370.74,370.8,344.81,359.18,359.18,5630580.0,5630580.0,-11.56,-3.118,358.26333,"September 17, 21",-0.03118,56.87957264989347
142,2021-09-16,350.39,374.74,345.0,372.65,372.65,4614426.0,4614426.0,22.26,6.353,364.13,"September 16, 21",0.06353,58.19636654814686
143,2021-09-15,338.11,357.76,337.5,355.25,355.25,4560609.0,4560609.0,17.14,5.069,350.17,"September 15, 21",0.05069,56.93424472213722
144,2021-09-14,326.17,345.86,326.03,334.88,334.88,2850668.0,2850668.0,8.71,2.67,335.59,"September 14, 21",0.0267,55.38900076644448
145,2021-09-13,348.19,351.91,322.47,327.14,327.14,3982493.0,3982493.0,-21.05,-6.046,333.84,"September 13, 21",-0.06046,54.784878708873606
146,2021-09-10,360.0,363.3,347.5,349.19,349.19,3067953.0,3067953.0,-10.81,-3.003,353.33,"September 10, 21",-0.03003,56.93753715961372
147,2021-09-09,338.29,353.47,336.68,351.38,351.38,3221372.0,3221372.0,13.09,3.869,347.17667,"September 09, 21",0.03869,57.15613146662791
148,2021-09-08,346.21,352.81,335.26,336.24,336.24,2363451.0,2363451.0,-9.97,-2.88,341.43667,"September 08, 21",-0.0288,56.01198298173384
149,2021-09-07,334.54,347.98,332.29,346.61,346.61,2500694.0,2500694.0,12.07,3.608,342.29333,"September 07, 21",0.03608,57.03435559600706
150,2021-09-03,328.49,334.31,320.71,334.3,334.3,2247971.0,2247971.0,5.81,1.769,329.77333,"September 03, 21",0.01769,56.102226367006764
151,2021-09-02,334.86,341.76,326.66,328.53,328.53,2124826.0,2124826.0,-6.33,-1.89,332.31667,"September 02, 21",-0.0189,55.66036015504738
152,2021-09-01,334.25,336.5,326.5,332.5,332.5,2649464.0,2649464.0,-1.75,-0.524,331.83333,"September 01, 21",-0.00524,56.04071833615174
153,2021-08-31,340.26,349.3,327.1,329.19,329.19,3333769.0,3333769.0,-11.07,-3.253,335.19667,"August 31, 21",-0.03253,55.793891373503016
154,2021-08-30,351.0,360.28,342.79,345.0,345.0,3021890.0,3021890.0,-6.0,-1.709,349.35667,"August 30, 21",-0.01709,57.29989418909637
155,2021-08-27,368.79,370.32,354.82,358.48,358.48,2337194.0,2337194.0,-10.31,-2.796,361.20667,"August 27, 21",-0.02796,58.622054960636206
156,2021-08-26,371.0,377.6,366.01,369.99,369.99,1925726.0,1925726.0,-1.01,-0.272,371.2,"August 26, 21",-0.00272,59.77622674279171
157,2021-08-25,360.78,376.54,351.0,376.03,376.03,3000972.0,3000972.0,15.25,4.227,367.85667,"August 25, 21",0.04227,60.38765466437551
158,2021-08-24,377.33,379.98,354.2,368.2,368.2,4776480.0,4776480.0,-9.13,-2.42,367.46,"August 24, 21",-0.0242,59.86612530816027
159,2021-08-23,373.52,387.88,370.2,382.1,382.1,6958111.0,6958111.0,8.58,2.297,380.06,"August 23, 21",0.02297,61.26949342747019
160,2021-08-20,336.35,356.5,333.0,348.68,348.68,3865393.0,3865393.0,12.33,3.666,346.06,"August 20, 21",0.03666,59.00517658489886
161,2021-08-19,348.7,355.0,331.0,331.81,331.81,4645018.0,4645018.0,-16.89,-4.844,339.27,"August 19, 21",-0.04844,57.78423931351192
162,2021-08-18,368.46,374.8,347.05,363.99,363.99,4830256.0,4830256.0,-4.47,-1.213,361.94667,"August 18, 21",-0.01213,61.19106054180303
163,2021-08-17,322.0,366.95,320.0,366.27,366.27,8127270.0,8127270.0,44.27,13.748,351.07333,"August 17, 21",0.13748,61.44258737498021
164,2021-08-16,368.17,369.79,320.05,343.1,343.1,7999343.0,7999343.0,-25.07,-6.809,344.31333,"August 16, 21",-0.06809,59.79679802029368
165,2021-08-13,387.14,389.96,367.5,377.32,377.32,3720245.0,3720245.0,-9.82,-2.537,378.26,"August 13, 21",-0.02537,63.73428886784173
166,2021-08-12,380.0,391.57,356.07,374.02,374.02,7303831.0,7303831.0,-5.98,-1.574,373.88667,"August 12, 21",-0.01574,63.50719317007863
167,2021-08-11,413.9,418.0,336.2,359.19,359.19,14610082.0,14610082.0,-54.71,-13.218,371.13,"August 11, 21",-0.13218,62.47224505063569
168,2021-08-10,458.0,464.0,411.42,416.5,416.5,8301561.0,8301561.0,-41.5,-9.061,430.64,"August 10, 21",-0.09061,69.989504962192
169,2021-08-09,408.23,459.88,403.55,447.23,447.23,12064428.0,12064428.0,39.0,9.553,436.88667,"August 09, 21",0.09553,74.71373606298273
170,2021-08-06,396.0,403.15,368.14,389.01,389.01,5745122.0,5745122.0,-6.99,-1.765,386.76667,"August 06, 21",-0.01765,71.09071098591582
171,2021-08-05,406.5,418.31,375.1,404.92,404.92,7400073.0,7400073.0,-1.58,-0.389,399.44333,"August 05, 21",-0.00389,73.92743011234901
172,2021-08-04,361.0,433.9,353.79,414.44,414.44,13761490.0,13761490.0,53.44,14.803,400.71,"August 04, 21",0.14803,75.69870002265341
173,2021-08-03,341.01,354.0,336.8,351.81,351.81,4151992.0,4151992.0,10.8,3.167,347.53667,"August 03, 21",0.03167,71.2590130304495
174,2021-08-02,345.26,353.6,333.24,340.21,340.21,5022526.0,5022526.0,-5.05,-1.463,342.35,"August 02, 21",-0.01463,70.27325140050469
175,2021-07-30,315.01,331.0,308.24,328.35,328.35,3974240.0,3974240.0,13.34,4.235,322.53,"July 30, 21",0.04235,69.21531963881276
176,2021-07-29,327.79,328.7,303.6,312.59,312.59,4094967.0,4094967.0,-15.2,-4.637,314.96333,"July 29, 21",-0.04637,67.7192512557031
177,2021-07-28,289.0,315.15,282.5,313.45,313.45,4923247.0,4923247.0,24.45,8.46,303.7,"July 28, 21",0.0846,67.89570358805828
178,2021-07-27,293.0,296.46,272.18,284.0,284.0,4348118.0,4348118.0,-9.0,-3.072,284.21333,"July 27, 21",-0.03072,64.81938269664236
179,2021-07-26,289.5,297.72,276.68,286.26,286.26,4037272.0,4037272.0,-3.24,-1.119,286.88667,"July 26, 21",-0.01119,65.28988701203538
180,2021-07-23,287.03,292.34,267.03,281.96,281.96,4494061.0,4494061.0,-5.07,-1.766,280.44333,"July 23, 21",-0.01766,64.81365457315167
