,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,rsi
0,2022-04-08,59.66,63.55,58.5,60.63,60.63,3603222.0,3603222.0,0.97,1.626,60.89333,"April 08, 22",0.01626,41.16877547318169
1,2022-04-07,61.91,62.82,56.8,59.5,59.5,4367650.0,4367650.0,-2.41,-3.893,59.70667,"April 07, 22",-0.03893,40.92414655723025
2,2022-04-06,64.81,65.1499,59.19,62.44,62.44,5162016.0,5162016.0,-2.37,-3.657,62.25997,"April 06, 22",-0.03657,41.3626808338795
3,2022-04-05,74.48,75.0,64.64,65.23,65.23,6661778.0,6661778.0,-9.25,-12.419,68.29,"April 05, 22",-0.12419,41.77903727701641
4,2022-04-04,74.98,77.6,73.495,75.29,75.29,2642969.0,2642969.0,0.31,0.413,75.46167,"April 04, 22",0.00413,43.3198998556573
5,2022-04-01,73.3,76.27,72.58,74.32,74.32,2494738.0,2494738.0,1.02,1.392,74.39,"April 01, 22",0.01392,43.12167774941504
6,2022-03-31,76.4,76.4,72.9,73.65,73.65,2314259.0,2314259.0,-2.75,-3.599,74.31667,"March 31, 22",-0.03599,42.98671102216611
7,2022-03-30,79.7,82.3,74.53,74.75,74.75,3180600.0,3180600.0,-4.95,-6.211,77.19333,"March 30, 22",-0.06211,43.15145872938045
8,2022-03-29,74.63,80.24,73.58,78.83,78.83,4332316.0,4332316.0,4.2,5.628,77.55,"March 29, 22",0.05628,43.76108944499118
9,2022-03-28,74.77,78.0695,71.01,73.85,73.85,3080468.0,3080468.0,-0.92,-1.23,74.30983,"March 28, 22",-0.0123,42.79435883122334
10,2022-03-25,81.38,81.4,73.235,74.13,74.13,3906381.0,3906381.0,-7.25,-8.909,76.255,"March 25, 22",-0.08909,42.83493036275565
11,2022-03-24,80.1,82.36,77.04,81.45,81.45,3248317.0,3248317.0,1.35,1.685,80.28333,"March 24, 22",0.01685,43.90125876352464
12,2022-03-23,83.0,83.54,79.0,80.18,80.18,2793575.0,2793575.0,-2.82,-3.398,80.90667,"March 23, 22",-0.03398,43.662803530308864
13,2022-03-22,78.06,85.37,75.36,83.8,83.8,4536955.0,4536955.0,5.74,7.353,81.51,"March 22, 22",0.07353,44.18747060253904
14,2022-03-21,82.875,83.7,77.1,78.56,78.56,3652624.0,3652624.0,-4.315,-5.207,79.78667,"March 21, 22",-0.05207,43.21959516621124
15,2022-03-18,80.1,85.6,79.41,82.3,82.3,5452185.0,5452185.0,2.2,2.747,82.43667,"March 18, 22",0.02747,43.75027791515087
16,2022-03-17,77.65,82.22,75.76,79.23,79.23,3997128.0,3997128.0,1.58,2.035,79.07,"March 17, 22",0.02035,43.18912841978487
17,2022-03-16,74.43,78.55,72.521,77.49,77.49,4139317.0,4139317.0,3.06,4.111,76.187,"March 16, 22",0.04111,42.87258028944185
18,2022-03-15,73.4,74.2773,68.11,73.8,73.8,3715698.0,3715698.0,0.4,0.545,72.06243,"March 15, 22",0.00545,42.20328986333921
19,2022-03-14,72.55,83.24,70.5,71.93,71.93,6436337.0,6436337.0,-0.62,-0.855,75.22333,"March 14, 22",-0.00855,41.865031328900464
