date,open,high,low,close,volume,rsi
2021-11-17,172.889999,190.100006,171.449997,183.990005,6198700.0,49.39644814894934
2021-11-16,167.710007,171.990005,165.289993,170.490005,3108500.0,47.7534838509841
2021-11-15,171.830002,174.720001,168.309998,172.449997,2512000.0,47.975104211990065
2021-11-12,169.589996,175.419998,168.009995,169.889999,2587900.0,47.66420845356603
2021-11-11,165.339996,172.960007,165.0,169.380005,2582000.0,47.603077541734095
2021-11-10,164.929993,173.869995,161.660004,164.190002,2683200.0,46.98550881972502
2021-11-09,167.240005,171.990005,163.289993,169.300003,3288700.0,47.52600203539068
2021-11-08,162.570007,173.330002,160.5,173.020004,5027500.0,47.919266423541025
2021-11-05,160.009995,166.0,146.110001,159.190002,12447700.0,46.30032837296556
2021-11-04,183.550003,188.0,175.300003,179.410004,6363800.0,48.458615220225916
2021-11-03,198.149994,201.479996,185.369995,195.199997,6786300.0,50.25127980507365
2021-11-02,181.5,199.389999,175.350006,195.300003,9954200.0,50.26282084897317
2021-11-01,159.559998,173.800003,153.5,172.449997,10195000.0,47.566358741130536
2021-10-29,152.179993,152.550003,144.699997,148.830002,3004500.0,44.51934576726057
2021-10-28,143.270004,152.169998,141.300003,150.619995,3570700.0,44.7123154365146
2021-10-27,150.75,156.320007,140.229996,141.550003,7972400.0,43.49612907987152
2021-10-26,135.050003,135.619995,130.089996,134.990005,2372000.0,42.60118158660994
2021-10-25,133.320007,135.990005,130.800003,135.350006,3068700.0,42.637500861713896
2021-10-22,138.460007,138.600006,130.630005,134.559998,3145700.0,42.532136330910454
2021-10-21,138.0,143.880005,136.529999,138.789993,5634500.0,42.94606373340627
2021-10-20,122.940002,147.440002,121.349998,136.860001,30517000.0,42.696702852931935
2021-10-19,167.419998,173.449997,160.199997,160.550003,3314800.0,45.066045232747555
2021-10-18,161.610001,167.889999,160.559998,166.25,2634500.0,45.66354635588076
2021-10-15,170.0,170.740005,160.309998,161.949997,3144200.0,45.125674675736356
2021-10-14,170.009995,174.639999,168.5,169.740005,2589800.0,45.93292213020403
2021-10-13,164.089996,173.240005,163.710007,166.389999,4450300.0,45.522211253526876
2021-10-12,166.020004,167.550003,160.600006,163.220001,2233600.0,45.1357264535901
2021-10-11,161.639999,170.889999,159.550003,165.389999,2675200.0,45.35156631775476
2021-10-08,165.330002,171.009995,162.240005,164.050003,3283000.0,45.19296097746466
2021-10-07,163.25,170.029999,158.399994,165.679993,3159500.0,45.34986120129652
2021-10-06,163.990005,168.699997,159.110001,161.889999,4912500.0,44.9140754081465
2021-10-05,181.5,185.210007,169.729996,170.0,4599900.0,45.67790492313053
2021-10-04,166.809998,181.339996,166.550003,178.270004,5747800.0,46.4676289888846
2021-10-01,190.910004,192.399994,154.279999,181.600006,17547800.0,46.78682512285677
2021-09-30,203.350006,211.479996,200.520004,207.309998,2789900.0,49.351865500610955
2021-09-29,211.110001,215.550003,198.0,203.529999,3758700.0,48.948597158323736
2021-09-28,227.190002,231.889999,202.220001,204.830002,8387600.0,49.08030653302593
2021-09-27,248.550003,249.039993,227.399994,231.039993,4662600.0,51.83617160247909
2021-09-24,257.299988,257.299988,246.25,248.160004,3007100.0,53.76878114114592
2021-09-23,234.240005,260.690002,233.550003,257.299988,6962500.0,54.838486400056325
2021-09-22,231.410004,234.110001,224.149994,232.009995,2363200.0,52.2632560527411
2021-09-21,227.889999,231.979996,223.0,230.289993,2872000.0,52.08113488136105
2021-09-20,224.070007,233.449997,222.139999,226.919998,3275700.0,51.72751745717582
2021-09-17,238.210007,239.0,228.210007,237.539993,3137200.0,52.93389179184347
2021-09-16,231.139999,239.699997,229.5,237.270004,2221300.0,52.90652845901323
2021-09-15,234.729996,236.320007,223.050003,232.300003,2874200.0,52.40737179450095
2021-09-14,233.080002,242.5,232.100006,234.289993,2790000.0,52.62624826239163
2021-09-13,247.419998,248.669998,230.210007,233.830002,4006300.0,52.581386114565426
2021-09-10,247.339996,253.389999,240.25,242.179993,5185300.0,53.48236715461157
2021-09-09,268.0,274.100006,250.360001,258.769989,6733200.0,55.32830615610511
2021-09-08,273.059998,277.799988,261.149994,266.799988,3754100.0,56.249218950417806
2021-09-07,256.549988,271.950012,256.399994,270.579987,5983100.0,56.684467641418905
2021-09-03,254.0,255.479996,242.550003,251.490005,4316600.0,54.95956964233792
2021-09-02,252.440002,261.480011,251.009995,258.98999,3349400.0,55.81533409458883
2021-09-01,238.0,258.769989,235.110001,252.059998,6124900.0,55.183434754064486
2021-08-31,235.0,244.899994,232.199997,238.539993,4076900.0,53.923565772099444
2021-08-30,224.309998,238.199997,223.100006,233.229996,2685000.0,53.419561888573824
2021-08-27,230.830002,231.470001,222.100006,226.669998,2897700.0,52.7944123196498
2021-08-26,238.179993,242.559998,227.449997,230.339996,2697300.0,53.18576106113304
2021-08-25,229.199997,245.869995,228.509995,238.179993,3747300.0,54.024139271842834
2021-08-24,243.139999,243.139999,228.020004,233.009995,5823700.0,53.55096419429755
2021-08-23,236.0,251.130005,231.080002,251.0,4831600.0,55.49875456930872
2021-08-20,221.449997,231.350006,219.210007,230.889999,3945700.0,53.65198396535951
2021-08-19,220.639999,230.440002,216.75,217.470001,3135700.0,52.35901544835492
2021-08-18,236.389999,238.399994,223.649994,226.990005,2815300.0,53.394549741449204
2021-08-17,217.600006,238.839996,213.0,234.570007,5187800.0,54.231467211389116
2021-08-16,248.600006,249.339996,221.330002,229.309998,7798800.0,53.73835010894871
2021-08-13,254.690002,260.0,243.600006,257.269989,7078100.0,56.93378324221742
2021-08-12,242.089996,247.399994,229.119995,247.240005,7472600.0,56.014294845842024
2021-08-11,234.199997,249.5,219.300003,234.300003,10883600.0,54.7939970726286
2021-08-10,219.139999,247.979996,219.139999,230.210007,13459100.0,54.40215306287109
2021-08-09,192.970001,216.979996,192.0,213.130005,9553100.0,52.72513191827253
2021-08-06,200.0,202.770004,186.050003,189.889999,15219200.0,50.28710998988783
2021-08-05,229.800003,246.649994,227.199997,236.199997,11068300.0,55.91867001398298
2021-08-04,206.169998,231.25,202.570007,223.809998,14529700.0,54.58517223617397
2021-08-03,182.509995,188.580002,178.949997,188.570007,2347200.0,50.40319251654312
2021-08-02,183.820007,186.5,177.169998,182.720001,2743800.0,49.648899976858075
2021-07-30,183.119995,186.339996,178.100006,179.330002,2192800.0,49.21023635884232
2021-07-29,194.0,194.699997,182.25,184.0,2414900.0,49.79591525125005
2021-07-28,185.419998,189.479996,180.369995,189.009995,2669800.0,50.42689147172656
2021-07-27,188.520004,191.639999,172.009995,179.009995,4297700.0,49.166938536226326
2021-07-26,201.0,205.119995,192.479996,193.360001,2735600.0,50.98943427683421
2021-07-23,212.059998,215.240005,198.009995,203.240005,3522500.0,52.29742534096773
2021-07-22,212.729996,216.880005,206.380005,209.889999,2516800.0,53.197557936089666
2021-07-21,201.699997,215.020004,197.5,210.229996,3848200.0,53.24347482746314
2021-07-20,214.080002,230.899994,197.919998,207.190002,9840800.0,52.887151825094286
2021-07-19,187.289993,219.449997,186.649994,210.509995,7361800.0,53.32206151087704
2021-07-16,182.0,191.440002,178.860001,186.649994,3142400.0,50.45239848596438
2021-07-15,177.029999,185.199997,176.199997,179.139999,2229500.0,49.49464907477851
2021-07-14,184.940002,189.300003,176.300003,177.800003,2689500.0,49.32336105424167
2021-07-13,185.660004,188.389999,182.309998,184.179993,1601900.0,50.1164325077523
2021-07-12,188.029999,191.070007,184.600006,188.360001,1995800.0,50.63922567339449
2021-07-09,189.289993,192.0,184.330002,188.589996,2264900.0,50.6677259137732
2021-07-08,179.139999,196.25,177.050003,189.639999,4217200.0,50.795630478116614
2021-07-07,215.509995,215.589996,185.490005,185.779999,6428400.0,50.344035721653086
2021-07-06,214.0,221.619995,213.100006,215.190002,3276400.0,54.04792581156427
2021-07-02,215.800003,222.399994,209.199997,217.220001,4426300.0,54.31824859661731
2021-07-01,215.0,216.0,207.509995,215.759995,2782300.0,54.156639814903876
2021-06-30,208.270004,217.720001,208.050003,212.309998,3320400.0,53.77796939289693
2021-06-29,195.169998,210.039993,193.350006,208.940002,4033400.0,53.40957042960783
2021-06-28,195.460007,198.600006,187.960007,194.5,3556400.0,51.79627492717895
2021-06-25,193.860001,202.380005,189.539993,189.789993,12779700.0,51.256749307542634
2021-06-24,193.0,198.0,189.0,192.479996,2293200.0,51.57987316792538
2021-06-23,195.059998,198.759995,187.100006,192.240005,3849600.0,51.5531706881536
2021-06-22,180.509995,195.610001,179.669998,194.369995,4627500.0,51.8016429371185
2021-06-21,173.850006,183.979996,173.330002,180.990005,5045600.0,50.327838468081175
2021-06-18,177.009995,179.580002,170.509995,174.410004,2877000.0,49.58487974118681
2021-06-17,184.009995,185.0,178.380005,179.889999,3757200.0,50.197675162046785
2021-06-16,182.800003,189.399994,168.800003,176.240005,8109300.0,49.79265977213816
2021-06-15,200.0,201.800003,186.0,187.070007,6823100.0,50.9986479023863
2021-06-14,225.440002,229.5,200.610001,207.710007,11199700.0,53.41492980759967
2021-06-11,204.5,211.270004,201.649994,209.679993,2552700.0,53.652701449062796
2021-06-10,205.679993,212.669998,197.139999,204.940002,3534900.0,53.16106410146681
2021-06-09,200.0,214.5,199.990005,209.639999,4913900.0,53.71474571905037
2021-06-08,197.5,204.220001,185.570007,198.850006,3782500.0,52.60414890349248
2021-06-07,186.0,199.0,182.559998,195.039993,3642200.0,52.20731702605719
2021-06-04,174.990005,186.229996,173.520004,183.009995,2990100.0,50.93617883464317
2021-06-03,165.440002,177.639999,164.580002,173.690002,3032000.0,49.92499893107212
2021-06-02,143.589996,175.75,141.050003,171.300003,5678000.0,49.664292679422076
2021-06-01,149.139999,150.389999,142.720001,145.399994,2348800.0,46.71826295340082
2021-05-28,151.289993,154.399994,147.110001,147.619995,1702900.0,46.94907972565042
2021-05-27,153.550003,157.880005,147.160004,150.75,5867200.0,47.27178092387099
2021-05-26,147.009995,151.880005,145.0,150.899994,1827100.0,47.287045002727
2021-05-25,148.5,149.740005,143.240005,147.550003,2135300.0,46.91184563932039
2021-05-24,144.300003,151.190002,142.75,145.919998,1792700.0,46.73104904460917
2021-05-21,149.210007,149.699997,142.580002,143.009995,1674500.0,46.411753586603574
2021-05-20,144.110001,147.949997,142.139999,146.389999,2024900.0,46.73059132978441
2021-05-19,139.639999,146.440002,137.889999,142.139999,1895000.0,46.27580282970193
2021-05-18,140.289993,151.570007,140.289993,144.550003,2829700.0,46.49640301077479
2021-05-17,133.009995,140.669998,128.580002,140.160004,2820800.0,46.0371846586979
2021-05-14,121.25,136.360001,118.309998,131.690002,4242400.0,45.146996453282824
2021-05-13,129.399994,133.440002,117.120003,121.0,5065600.0,44.004484284656336
2021-05-12,132.5,139.860001,125.459999,127.82,4742600.0,44.58509193204291
2021-05-11,134.050003,146.800003,121.739998,138.179993,8368600.0,45.4783809071438
2021-05-10,172.039993,174.889999,158.009995,160.5,5438700.0,47.48719508885923
2021-05-07,177.990005,179.5,170.100006,176.0,2571200.0,48.9589319009415
2021-05-06,156.0,176.880005,155.0,172.520004,6212700.0,48.60848828721705
2021-05-05,186.940002,194.990005,160.0,171.740005,6640000.0,48.530865964474124
2021-05-04,184.649994,191.970001,170.0,180.669998,6333100.0,49.36746863884958
2021-05-03,238.5,239.789993,190.0,195.119995,8594300.0,50.75493413077496
2021-04-30,239.5,249.449997,235.110001,236.929993,2447600.0,55.14999918140299
2021-04-29,247.720001,252.25,231.110001,237.529999,2347200.0,55.21724469159284
2021-04-28,253.080002,253.339996,235.100006,244.270004,4325200.0,55.968508061210066
2021-04-27,221.869995,263.670013,220.199997,257.670013,7361900.0,57.492561111959105
2021-04-26,209.899994,225.679993,204.210007,221.5,2876400.0,54.19298625925379
2021-04-23,207.5,213.979996,203.110001,207.610001,2033800.0,52.81456934251253
2021-04-22,213.899994,217.0,203.009995,207.300003,2634100.0,52.78349333484738
2021-04-21,204.770004,217.210007,200.779999,212.830002,2450600.0,53.39829770451546
2021-04-20,217.110001,222.320007,200.009995,208.149994,2666400.0,52.94372433905196
2021-04-19,220.0,227.979996,212.369995,221.5,3143800.0,54.42789795756428
2021-04-16,201.710007,228.100006,200.5,227.350006,4511000.0,55.09111040925814
2021-04-15,202.110001,207.229996,195.770004,202.089996,2003900.0,52.649603178487645
2021-04-14,197.5,211.539993,196.399994,201.339996,4990600.0,52.574580822761234
2021-04-13,184.770004,201.009995,182.559998,194.660004,6062800.0,51.90951134242796
2021-04-12,183.0,184.970001,172.220001,175.649994,2034400.0,49.952137158306456
2021-04-09,174.600006,184.410004,174.020004,179.740005,2142200.0,50.384531595337286
2021-04-08,173.389999,179.25,173.0,176.270004,1702300.0,50.02485574415561
2021-04-07,178.029999,179.0,170.490005,171.770004,1862700.0,49.56015116698123
2021-04-06,175.850006,182.720001,173.110001,178.759995,1480500.0,50.271753072562404
2021-04-05,190.770004,191.0,175.880005,177.289993,2185200.0,50.124161324572746
2021-04-01,183.5,189.770004,180.759995,185.820007,1985200.0,50.98467237932912
2021-03-31,177.539993,185.130005,173.850006,181.309998,2159200.0,50.544750591591594
2021-03-30,170.669998,177.440002,165.509995,173.320007,1889500.0,49.76191310891636
2021-03-29,174.5,176.940002,165.199997,173.75,3162900.0,49.80349078107735
2021-03-26,185.570007,197.25,176.0,182.119995,3811400.0,50.610150969354635
2021-03-25,188.25,202.5,159.089996,178.229996,7401100.0,50.24309306440324
2021-03-24,222.610001,225.600006,198.610001,200.240005,2507300.0,52.4025581022593
2021-03-23,237.5,239.539993,218.610001,219.839996,2024700.0,54.444706011565245
2021-03-22,230.720001,241.479996,225.399994,237.199997,2186100.0,56.35084737945877
2021-03-19,218.149994,229.479996,213.350006,228.25,2864600.0,55.564842221865774
2021-03-18,221.389999,230.990005,213.539993,217.259995,2181400.0,54.58062303459064
2021-03-17,215.0,226.460007,210.0,225.460007,1751500.0,55.479163580902
2021-03-16,220.059998,235.0,216.0,222.229996,3770400.0,55.194424657934896
2021-03-15,203.320007,218.740005,195.649994,217.460007,3643200.0,54.77583009891476
2021-03-12,213.509995,217.210007,192.259995,202.770004,8889900.0,53.46367806345611
2021-03-11,176.419998,188.25,176.0,187.630005,3675600.0,52.058753806040414
2021-03-10,173.369995,175.770004,167.559998,172.5,1791800.0,50.5981120809786
2021-03-09,168.119995,171.899994,161.289993,169.899994,3049200.0,50.34332737605235
2021-03-08,180.300003,187.619995,155.559998,157.869995,4350600.0,49.154273365533086
2021-03-05,166.589996,175.889999,149.119995,174.839996,5826700.0,50.83713090015266
2021-03-04,177.770004,188.710007,147.389999,158.100006,7531800.0,49.154303102255064
2021-03-03,199.990005,205.0,183.210007,183.610001,4086500.0,51.802398205896814
2021-03-02,225.75,229.949997,198.270004,205.990005,6309100.0,54.31830231860952
2021-03-01,238.240005,242.509995,227.149994,240.289993,2421900.0,58.59241005438201
2021-02-26,225.5,233.440002,217.869995,231.229996,2025600.0,57.73146257423736
2021-02-25,239.990005,249.0,220.309998,221.5,2467400.0,56.785805198505166
2021-02-24,243.899994,247.940002,234.210007,239.940002,1668400.0,59.247658455500435
2021-02-23,232.0,245.089996,212.770004,243.229996,3246900.0,59.70019991949087
2021-02-22,268.0,277.149994,241.160004,245.089996,3480900.0,59.95391638825711
2021-02-19,284.0,292.0,275.609985,277.880005,3452300.0,64.70467778635242
2021-02-18,271.98999,281.0,262.600006,265.290009,2110000.0,63.61995432642528
2021-02-17,249.199997,274.970001,247.0,273.980011,2764400.0,64.97059265612361
2021-02-16,290.5,297.0,260.0,262.700012,4452100.0,63.998329955312435
2021-02-12,295.0,304.100006,286.200012,289.76001,2327100.0,68.46588416717493
2021-02-11,304.700012,305.980011,292.0,298.26001,1816500.0,69.96946572060989
2021-02-10,315.179993,323.549988,283.0,298.359985,3646500.0,69.98718189053916
2021-02-09,324.5,331.679993,312.0,315.869995,4122700.0,73.16696407492033
2021-02-08,295.160004,329.98999,292.75,319.929993,6974800.0,73.93021321763943
2021-02-05,283.619995,300.0,280.450012,290.179993,4397900.0,71.81919536923967
2021-02-04,283.049988,290.480011,276.25,280.920013,5496400.0,71.10549008367863
2021-02-03,255.899994,297.0,249.360001,284.209991,7607500.0,71.73808298170412
2021-02-02,269.480011,271.790009,246.559998,264.410004,8088000.0,70.17303282244112
2021-02-01,242.520004,276.0,238.5,268.299988,13962300.0,70.92927544901791
2021-01-29,191.050003,235.5,172.0,220.940002,36661400.0,66.63974115597355
2021-01-28,131.0,140.419998,129.570007,134.009995,9146600.0,54.58575790190291
2021-01-27,124.0,136.339996,121.739998,131.179993,3990100.0,54.05612877429723
2021-01-26,131.610001,132.470001,126.68,127.160004,2253000.0,53.29793525066433
2021-01-25,126.5,131.5,125.139999,131.460007,3010900.0,54.23616989770386
2021-01-22,123.150002,127.209999,121.43,126.980003,2598600.0,53.398571122589274
2021-01-21,125.5,129.800003,122.120003,122.400002,2463100.0,52.528081293826936
2021-01-20,129.75,132.529999,121.260002,125.050003,3159900.0,53.0904058562087
2021-01-19,128.889999,136.880005,126.879997,128.0,3920300.0,53.717763291882726
2021-01-15,129.690002,135.710007,126.919998,127.43,3312100.0,53.613970891083085
2021-01-14,127.089996,131.360001,124.0,129.979996,2502400.0,54.146337767099936
2021-01-13,124.150002,133.0,123.900002,126.209999,3491500.0,53.477026560269024
2021-01-12,117.169998,124.790001,115.610001,124.139999,2905200.0,53.108726736260735
2021-01-11,118.43,122.110001,113.510002,116.480003,4174200.0,51.72273388985421
2021-01-08,129.940002,137.580002,120.660004,121.860001,5389500.0,52.79686361279421
2021-01-07,124.800003,129.949997,124.029999,128.179993,2916900.0,54.090025628354866
2021-01-06,115.510002,124.25,114.370003,123.739998,3196300.0,53.30256311742615
2021-01-05,112.010002,119.379997,109.720001,116.239998,2525000.0,51.93788388238841
2021-01-04,112.699997,114.769997,109.010002,112.980003,2570500.0,51.33203759657564
2020-12-31,118.949997,119.300003,110.900002,111.510002,3587300.0,51.05941901492624
2020-12-30,122.0,125.5,116.709999,118.959999,2796200.0,52.52060865330856
2020-12-29,117.510002,121.870003,113.690002,120.269997,2919500.0,52.780893005126345
2020-12-28,129.25,130.0,116.519997,116.849998,4840500.0,52.17449283392605
2020-12-24,127.519997,132.229996,122.059998,129.339996,3690600.0,54.6880966060863
2020-12-23,111.879997,130.0,107.080002,127.650002,6681400.0,54.39676803704155
2020-12-22,123.919998,124.339996,109.0,115.370003,6363600.0,52.20871036752613
2020-12-21,125.470001,130.679993,123.019997,124.059998,2763300.0,54.005719005677356
2020-12-18,130.970001,130.990005,122.830002,124.849998,4237400.0,54.171836126633025
2020-12-17,124.480003,132.660004,123.68,131.75,5070800.0,55.63665475243261
2020-12-16,121.720001,122.459999,113.610001,120.879997,4096600.0,53.70397208533687
2020-12-15,130.830002,130.899994,120.459999,126.220001,2721700.0,54.85447120779686
2020-12-14,130.110001,135.470001,127.419998,129.699997,4690300.0,55.61538964218222
2020-12-11,118.75,129.75,118.75,124.879997,6060800.0,54.76364772796591
2020-12-10,110.330002,117.0,110.110001,115.089996,2473300.0,52.96709836689884
2020-12-09,123.620003,123.75,106.110001,115.220001,5561800.0,52.994487965788984
2020-12-08,124.599998,125.910004,117.260002,120.120003,3744200.0,54.02641240212386
2020-12-07,126.900002,130.649994,122.75,123.120003,3270700.0,54.66508502097402
2020-12-04,129.369995,130.490005,125.040001,126.25,2181800.0,55.33390966508736
2020-12-03,124.980003,132.0,124.620003,129.160004,3234300.0,55.95769882888162
2020-12-02,121.010002,127.870003,115.510002,125.480003,3969300.0,55.33366633894033
2020-12-01,150.0,150.5,120.0,123.470001,12337000.0,54.992317461238486
2020-11-30,119.260002,147.5,118.5,139.5,16386900.0,58.485569986544
2020-11-27,108.099998,132.0,107.0,125.690002,11777400.0,56.13294540163893
2020-11-25,95.32,103.879997,94.669998,102.599998,3794700.0,51.64267735024787
2020-11-24,95.260002,97.480003,90.760002,95.330002,3099200.0,50.065536728347475
2020-11-23,88.989998,98.449997,88.0,93.980003,6548300.0,49.767397446998885
2020-11-20,86.610001,88.830002,85.620003,86.550003,2557300.0,48.09591509556478
