date,open,high,low,close,volume,rsi
2020-12-29,50.66,50.700001,49.790001,49.900002,17308500.0,45.574197294287885
2020-12-28,50.23,50.279999,49.139999,49.380001,15481900.0,44.80592005379961
2020-12-24,48.900002,48.900002,48.169998,48.52,4931700.0,43.51357627228095
2020-12-23,49.110001,49.119999,48.630001,48.77,11311000.0,43.805778884386605
2020-12-22,49.27,49.279999,48.5,48.73,14221900.0,43.74654713510838
2020-12-21,49.48,49.84,49.060001,49.68,13007200.0,44.8467780391379
2020-12-18,50.919998,50.950001,49.990002,50.209999,25875200.0,45.472040014304554
2020-12-17,51.259998,51.369999,50.549999,50.790001,13957200.0,46.16227745745592
2020-12-16,51.799999,51.810001,50.82,50.93,19333500.0,46.32862831203665
2020-12-15,50.610001,50.830002,50.09,50.830002,22247400.0,46.19290018698977
2020-12-14,50.669998,51.57,49.889999,50.029999,54898600.0,45.10449573102008
2020-12-11,53.630001,54.349998,53.630001,54.27,3870000.0,50.399650668386535
2020-12-10,53.860001,54.200001,53.669998,53.889999,7566800.0,49.88288968166404
2020-12-09,54.959999,55.02,53.810001,54.040001,7952400.0,50.08474903207482
2020-12-08,53.669998,55.060001,53.619999,54.720001,6707600.0,51.00164355378559
2020-12-07,54.380001,54.490002,53.830002,54.259998,6582900.0,50.399671603903144
2020-12-04,53.549999,54.139999,53.419998,53.740002,4685400.0,49.715293547735044
2020-12-03,52.869999,52.959999,52.25,52.779999,7917100.0,48.427858424328754
2020-12-02,52.889999,53.599998,52.830002,53.389999,4953700.0,49.21245752779143
2020-12-01,53.060001,53.360001,52.599998,52.98,13301100.0,48.664624355699594
2020-11-30,53.299999,53.419998,52.529999,52.939999,14725200.0,48.61162505512123
2020-11-27,51.580002,52.77,51.439999,52.610001,14783200.0,48.179086331009024
2020-11-25,52.34,53.09,52.299999,52.599998,11660900.0,48.16612591873647
2020-11-24,54.0,54.299999,53.52,53.57,8341400.0,49.338781865666434
2020-11-23,54.52,54.709999,53.330002,54.700001,13670600.0,50.7493419252343
2020-11-20,54.880001,55.419998,54.68,55.299999,4306000.0,51.515714469718006
2020-11-19,54.25,54.25,53.669998,54.029999,6768200.0,49.94783607823803
2020-11-18,55.330002,55.34,53.959999,53.990002,4732300.0,49.897830589258746
2020-11-17,55.110001,55.419998,54.75,54.959999,6451500.0,51.111448731201634
2020-11-16,56.490002,56.77,56.07,56.290001,5190500.0,52.8383093585984
2020-11-13,56.869999,57.419998,56.759998,57.380001,2900500.0,54.31210061780444
2020-11-12,56.810001,57.369999,56.48,56.84,2902900.0,53.684903903539066
2020-11-11,57.540001,58.080002,57.32,58.02,4069700.0,55.310928272227756
2020-11-10,56.639999,56.849998,55.98,56.57,5835800.0,53.619221958417185
2020-11-09,54.77,55.119999,53.889999,54.049999,4381300.0,50.42279753876588
2020-11-06,55.689999,55.959999,55.439999,55.52,3686300.0,52.49080765094683
2020-11-05,56.060001,56.380001,55.110001,55.16,6660900.0,52.01851591805666
2020-11-04,53.950001,55.369999,53.91,55.040001,7385800.0,51.86219388619877
2020-11-03,51.459999,52.07,51.290001,51.700001,4156800.0,47.1670810288745
2020-11-02,50.470001,50.720001,50.150002,50.619999,5368800.0,45.48206791380102
2020-10-30,50.919998,51.200001,49.790001,50.16,4761600.0,44.74651012760876
2020-10-29,51.040001,51.450001,50.41,51.07,3534000.0,45.948382155598985
2020-10-28,51.889999,51.950001,50.91,50.98,5263200.0,45.807301643667266
2020-10-27,53.310001,53.490002,52.380001,52.48,3702300.0,47.8471075433984
2020-10-26,52.869999,53.360001,52.540001,53.07,6022000.0,48.68274132291143
2020-10-23,52.169998,52.689999,51.779999,52.0,5576900.0,47.03884045236836
2020-10-22,52.009998,52.23,51.630001,51.959999,3751000.0,46.976611455260354
2020-10-21,52.139999,52.48,50.470001,51.57,8219800.0,46.37457220373288
2020-10-20,52.68,52.82,52.150002,52.189999,4919100.0,47.20967886149625
2020-10-19,53.23,53.330002,52.299999,52.439999,3143700.0,47.54803157789972
2020-10-16,53.0,53.5,52.830002,53.029999,2665500.0,48.34946673197188
2020-10-15,52.450001,52.77,52.240002,52.549999,3038700.0,47.64590566552786
2020-10-14,54.0,54.060001,52.939999,53.189999,4656600.0,48.509315411855106
2020-10-13,54.77,55.150002,54.450001,54.48,2949800.0,50.31018998488464
2020-10-12,55.189999,55.450001,54.970001,55.27,2783500.0,51.45666089933262
2020-10-09,54.389999,54.849998,54.32,54.720001,2092000.0,50.690000615935745
2020-10-08,53.68,54.290001,53.580002,54.09,2351300.0,49.80001639072158
2020-10-07,53.810001,53.93,53.330002,53.529999,3518700.0,48.99814086460369
2020-10-06,54.150002,54.529999,53.68,53.709999,3695000.0,49.24593071376615
2020-10-05,54.459999,54.849998,54.18,54.490002,6704300.0,50.326748862646674
2020-10-02,54.419998,54.759998,54.130001,54.220001,5699100.0,49.95414654313863
2020-10-01,55.200001,55.310001,54.220001,54.299999,4728200.0,50.06318539758697
2020-09-30,55.02,55.450001,54.610001,54.799999,3001400.0,50.741593124444
2020-09-29,54.709999,55.200001,54.709999,55.110001,4177500.0,51.16285058676048
2020-09-28,55.07,55.34,54.599998,54.75,2741400.0,50.69702653547662
2020-09-25,54.200001,55.84,54.02,55.509998,4954900.0,51.71760122291562
2020-09-24,54.939999,55.16,53.919998,54.169998,4123700.0,49.977617846680346
2020-09-23,56.220001,56.59,55.580002,55.66,2922900.0,52.02047844111436
2020-09-22,55.290001,55.619999,54.720001,55.439999,3878600.0,51.73500922263173
2020-09-21,55.09,55.91,54.619999,55.91,6792700.0,52.387586529173824
2020-09-18,56.759998,56.799999,55.959999,56.450001,2931700.0,53.14234854813359
2020-09-17,55.740002,56.150002,55.490002,55.939999,3991900.0,52.509068618690165
2020-09-16,55.720001,55.98,55.110001,55.130001,3948500.0,51.4886059911396
2020-09-15,55.529999,55.779999,55.119999,55.279999,4300900.0,51.69017418782909
2020-09-14,54.23,54.34,53.369999,54.02,4960000.0,50.08144213652295
2020-09-11,53.990002,54.150002,53.41,53.73,4627700.0,49.70366255852925
2020-09-10,54.16,54.189999,53.040001,53.07,4407100.0,48.840131667082204
2020-09-09,53.830002,54.82,53.34,53.639999,11416300.0,49.56029605754447
2020-09-08,54.139999,54.939999,53.759998,54.709999,6735600.0,50.94216865924322
2020-09-04,53.790001,54.139999,52.57,53.580002,4610000.0,49.48443245749475
2020-09-03,55.349998,55.5,53.610001,54.16,5122000.0,50.235285157047926
2020-09-02,55.470001,55.990002,55.27,55.900002,3614200.0,52.580938409639714
2020-09-01,55.849998,55.900002,55.119999,55.380001,3943100.0,51.92347971307353
2020-08-31,55.799999,56.34,55.610001,56.0,3262600.0,52.77851806875855
2020-08-28,56.189999,56.209999,55.52,55.689999,3251900.0,52.3943881448803
2020-08-27,57.0,57.0,55.650002,56.110001,4195100.0,52.966464305806184
2020-08-26,56.93,57.110001,56.509998,57.0,2802400.0,54.195303243133964
2020-08-25,57.169998,57.380001,56.669998,57.009998,3399700.0,54.20914898593031
